dataset,aggregate_type,delta,edge,APE_freq
Sepsis Cases - Event Log,AggregateType.AVG,0.05,"('CRP', 'Release C')",1.7025687469149706
Sepsis Cases - Event Log,AggregateType.AVG,0.05,"('CRP', 'Release D')",0.3313863401691828
Sepsis Cases - Event Log,AggregateType.AVG,0.05,"('CRP', 'Release E')",2.4746562936075676
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('Leucocytes', 'CRP')",0.0013155375556268255
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('ER Triage', 'ER Sepsis Triage')",0.0007981649301823457
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('ER Sepsis Triage', 'IV Liquid')",0.009140425724412357
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('IV Liquid', 'IV Antibiotics')",0.007520932506173937
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('IV Antibiotics', 'Admission NC')",0.005106791180555718
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('ER Registration', 'ER Triage')",0.0007658833064110803
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('LacticAcid', 'Leucocytes')",0.0008080580211085804
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('CRP', 'Release A')",0.013944742008406489
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('Admission NC', 'Leucocytes')",0.00030737772429619903
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('Release A', 'Return ER')",0.011701444780695128
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('Admission IC', 'LacticAcid')",0.03682568942238496
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('CRP', 'Release B')",0.118555997165487
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('IV Antibiotics', 'Admission IC')",0.0022284451133512623
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('CRP', 'Release C')",0.062210653278424226
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('CRP', 'Release D')",0.053837050878580296
Sepsis Cases - Event Log,AggregateType.AVG,0.1,"('CRP', 'Release E')",2.047874482703983
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('Leucocytes', 'CRP')",0.0021521218590140304
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('ER Triage', 'ER Sepsis Triage')",0.00014371444327211446
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('ER Sepsis Triage', 'IV Liquid')",0.0031601525093793627
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('IV Liquid', 'IV Antibiotics')",0.0008901383826741631
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('IV Antibiotics', 'Admission NC')",0.002094817817268215
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('ER Registration', 'ER Triage')",0.00017710645460413286
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('LacticAcid', 'Leucocytes')",0.00012904604297859926
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('CRP', 'Release A')",0.009016091931764104
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('Admission NC', 'Leucocytes')",0.0055831630813222705
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('Release A', 'Return ER')",0.0011599875535416868
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('Admission IC', 'LacticAcid')",0.004374233670580487
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('CRP', 'Release B')",0.05110261086882866
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('IV Antibiotics', 'Admission IC')",0.0031779884581418735
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('CRP', 'Release C')",0.0159268174100791
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('CRP', 'Release D')",0.022808442734681595
Sepsis Cases - Event Log,AggregateType.AVG,0.2,"('CRP', 'Release E')",0.3450644268429078
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('Leucocytes', 'CRP')",0.000651728023739338
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('ER Triage', 'ER Sepsis Triage')",0.0009273131476185268
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('ER Sepsis Triage', 'IV Liquid')",0.006603773932970438
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('IV Liquid', 'IV Antibiotics')",2.5205513647343975e-05
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('IV Antibiotics', 'Admission NC')",0.0004921142818212792
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('ER Registration', 'ER Triage')",0.0003988679001619776
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('LacticAcid', 'Leucocytes')",0.00140050640502925
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('CRP', 'Release A')",0.002076813703562527
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('Admission NC', 'Leucocytes')",0.002305494790446024
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('Release A', 'Return ER')",0.005124792523720662
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('Admission IC', 'LacticAcid')",0.012566036362912661
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('CRP', 'Release B')",0.02676439580006118
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('IV Antibiotics', 'Admission IC')",0.006385016051777741
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('CRP', 'Release C')",0.05345052224849585
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('CRP', 'Release D')",0.04133551013319107
Sepsis Cases - Event Log,AggregateType.AVG,0.3,"('CRP', 'Release E')",0.14371036199846884
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('Leucocytes', 'CRP')",2.4920817014508868e-05
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('ER Triage', 'ER Sepsis Triage')",1.0152851100353589e-05
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('ER Sepsis Triage', 'IV Liquid')",0.006242895444875941
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('IV Liquid', 'IV Antibiotics')",0.0013291186452262399
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('IV Antibiotics', 'Admission NC')",0.0017759183700052415
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('ER Registration', 'ER Triage')",0.0001911552991015201
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('LacticAcid', 'Leucocytes')",0.002630926321243938
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('CRP', 'Release A')",0.0008498117052113936
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('Admission NC', 'Leucocytes')",0.000603045828151884
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('Release A', 'Return ER')",0.0009567870808543039
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('Admission IC', 'LacticAcid')",0.02199968981977935
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('CRP', 'Release B')",0.0483030330153655
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('IV Antibiotics', 'Admission IC')",0.00451363541848631
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('CRP', 'Release C')",0.09889621902907632
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('CRP', 'Release D')",0.039500081095855975
Sepsis Cases - Event Log,AggregateType.AVG,0.4,"('CRP', 'Release E')",0.052971595142587834
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('Leucocytes', 'CRP')",0.0001370818982195999
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('ER Triage', 'ER Sepsis Triage')",0.0016060860319127505
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('ER Sepsis Triage', 'IV Liquid')",0.0013655606837611838
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('IV Liquid', 'IV Antibiotics')",0.0008891183696030607
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('IV Antibiotics', 'Admission NC')",0.0007319212923829553
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('ER Registration', 'ER Triage')",0.00022047453870749053
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('LacticAcid', 'Leucocytes')",0.0003574399327290261
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('CRP', 'Release A')",0.00020118404722409096
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('Admission NC', 'Leucocytes')",0.002098710794065121
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('Release A', 'Return ER')",0.0010432303934277095
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('Admission IC', 'LacticAcid')",0.007668476428522154
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('CRP', 'Release B')",0.0077167029867498856
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('IV Antibiotics', 'Admission IC')",0.02425055813670804
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('CRP', 'Release C')",0.056967951281955025
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('CRP', 'Release D')",0.012955964128144704
Sepsis Cases - Event Log,AggregateType.AVG,0.5,"('CRP', 'Release E')",0.3408228926809045
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('Leucocytes', 'CRP')",0.00013373010556501556
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('ER Triage', 'ER Sepsis Triage')",0.00013854700291719097
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('ER Sepsis Triage', 'IV Liquid')",0.0004958658429510857
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('IV Liquid', 'IV Antibiotics')",0.0004408822348397077
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('IV Antibiotics', 'Admission NC')",5.383487396095307e-05
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('ER Registration', 'ER Triage')",0.0004206323666573809
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('LacticAcid', 'Leucocytes')",0.0003595824482056186
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('CRP', 'Release A')",0.0006059147172467213
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('Admission NC', 'Leucocytes')",0.00458283328731554
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('Release A', 'Return ER')",0.0031953825221772486
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('Admission IC', 'LacticAcid')",0.005084820495904673
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('CRP', 'Release B')",0.00522400387782328
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('IV Antibiotics', 'Admission IC')",0.0007836275674965274
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('CRP', 'Release C')",0.07854326794101646
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('CRP', 'Release D')",0.010574494576725732
Sepsis Cases - Event Log,AggregateType.AVG,0.6,"('CRP', 'Release E')",0.14039161892475663
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('Leucocytes', 'CRP')",0.00013570373038740587
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('ER Triage', 'ER Sepsis Triage')",5.0212659026373986e-05
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('ER Sepsis Triage', 'IV Liquid')",0.0017684771504613101
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('IV Liquid', 'IV Antibiotics')",2.9215406772061966e-06
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('IV Antibiotics', 'Admission NC')",0.00011279667319262841
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('ER Registration', 'ER Triage')",9.672005310488668e-05
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('LacticAcid', 'Leucocytes')",0.00019663727359100255
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('CRP', 'Release A')",0.0004415491005610002
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('Admission NC', 'Leucocytes')",0.0005917918388723708
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('Release A', 'Return ER')",0.0005378200735861626
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('Admission IC', 'LacticAcid')",0.0028988999600169504
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('CRP', 'Release B')",0.003833821985609974
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('IV Antibiotics', 'Admission IC')",0.025279921848615997
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('CRP', 'Release C')",0.06060172628623593
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('CRP', 'Release D')",0.0014689780811020607
Sepsis Cases - Event Log,AggregateType.AVG,0.7,"('CRP', 'Release E')",0.07731844116911146
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('Leucocytes', 'CRP')",0.00016360323290913353
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('ER Triage', 'ER Sepsis Triage')",0.0001260660374923369
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'IV Liquid')",0.0006741862537699473
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('IV Liquid', 'IV Antibiotics')",8.136432347941673e-06
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('IV Antibiotics', 'Admission NC')",0.00044979083647196736
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('ER Registration', 'ER Triage')",0.0004295760611801571
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('LacticAcid', 'Leucocytes')",0.00015933471663830676
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('CRP', 'Release A')",0.00040863400402426834
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('Admission NC', 'Leucocytes')",0.001316483239172328
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('Release A', 'Return ER')",9.010600719847574e-06
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('Admission IC', 'LacticAcid')",0.013024519295515386
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('CRP', 'Release B')",0.009193069216272451
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('IV Antibiotics', 'Admission IC')",0.005946759784854333
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('CRP', 'Release C')",0.04136189709965576
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('CRP', 'Release D')",0.021127037548391996
Sepsis Cases - Event Log,AggregateType.AVG,0.8,"('CRP', 'Release E')",0.054805140266906825
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('Leucocytes', 'CRP')",5.173994073840478e-06
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('ER Triage', 'ER Sepsis Triage')",0.00016545920687246273
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('ER Sepsis Triage', 'IV Liquid')",0.00029822100466449946
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('IV Liquid', 'IV Antibiotics')",7.504372955363869e-05
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('IV Antibiotics', 'Admission NC')",0.00015342868061023754
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('ER Registration', 'ER Triage')",0.0004702811219152279
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('LacticAcid', 'Leucocytes')",1.672448435675079e-05
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('CRP', 'Release A')",0.00021316945782457806
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('Admission NC', 'Leucocytes')",0.0005899656837742077
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('Release A', 'Return ER')",0.00010777519216214446
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('Admission IC', 'LacticAcid')",0.013819471973098152
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('CRP', 'Release B')",0.0021370571418545203
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('IV Antibiotics', 'Admission IC')",0.010600356919688945
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('CRP', 'Release C')",0.044492059157306314
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('CRP', 'Release D')",0.0011530030434821665
Sepsis Cases - Event Log,AggregateType.AVG,0.9,"('CRP', 'Release E')",0.003216159492796855
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('Leucocytes', 'CRP')",0.006165659758524949
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('ER Triage', 'ER Sepsis Triage')",0.042063862007634505
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('ER Sepsis Triage', 'IV Liquid')",0.06406109353581362
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('IV Liquid', 'IV Antibiotics')",0.08075661777407671
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('IV Antibiotics', 'Admission NC')",0.0570065237960706
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('ER Registration', 'ER Triage')",0.00696628041050766
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('LacticAcid', 'Leucocytes')",0.016865630635763722
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('CRP', 'Release A')",0.07431948031122058
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('Admission NC', 'Leucocytes')",0.17459158043259554
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('Release A', 'Return ER')",0.01717650816348325
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('Admission IC', 'LacticAcid')",1.0926620909076747
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('CRP', 'Release B')",3.538851341481391
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('IV Antibiotics', 'Admission IC')",0.39623443967934724
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('CRP', 'Release C')",0.15539225190474434
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('CRP', 'Release D')",0.7293133695299581
Sepsis Cases - Event Log,AggregateType.SUM,0.01,"('CRP', 'Release E')",13.970699867241272
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('Leucocytes', 'CRP')",0.0056438341424397175
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('ER Triage', 'ER Sepsis Triage')",0.004985342762624996
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('ER Sepsis Triage', 'IV Liquid')",0.015259867990233775
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('IV Liquid', 'IV Antibiotics')",0.017523159539459907
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('IV Antibiotics', 'Admission NC')",0.0014159983115963543
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('ER Registration', 'ER Triage')",0.008665168679175788
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('LacticAcid', 'Leucocytes')",0.0005812157627221809
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('CRP', 'Release A')",0.002158010538626581
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('Admission NC', 'Leucocytes')",0.006865022488315396
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('Release A', 'Return ER')",0.012221295889010532
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('Admission IC', 'LacticAcid')",0.3087691222768583
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('CRP', 'Release B')",0.21082547932666604
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('IV Antibiotics', 'Admission IC')",0.20713240772686473
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('CRP', 'Release C')",0.03202508716030158
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('CRP', 'Release D')",1.008621777681676
Sepsis Cases - Event Log,AggregateType.SUM,0.05,"('CRP', 'Release E')",0.8982032700174388
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('Leucocytes', 'CRP')",0.003908638312174104
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('ER Triage', 'ER Sepsis Triage')",0.004617386041876575
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('ER Sepsis Triage', 'IV Liquid')",0.00517519661933468
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('IV Liquid', 'IV Antibiotics')",0.01364883597528445
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('IV Antibiotics', 'Admission NC')",0.004598567173604202
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('ER Registration', 'ER Triage')",0.005032031549526704
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('LacticAcid', 'Leucocytes')",0.0013827237717831632
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('CRP', 'Release A')",0.005658163957855181
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('Admission NC', 'Leucocytes')",0.0017132826958300364
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('Release A', 'Return ER')",0.02018297855785101
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('Admission IC', 'LacticAcid')",0.17414187750513213
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('CRP', 'Release B')",0.03192796401394111
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('IV Antibiotics', 'Admission IC')",0.19482560441861096
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('CRP', 'Release C')",0.5957465656357974
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('CRP', 'Release D')",0.06221248558251924
Sepsis Cases - Event Log,AggregateType.SUM,0.1,"('CRP', 'Release E')",0.19858984564048812
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('Leucocytes', 'CRP')",0.0024538616565133206
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('ER Triage', 'ER Sepsis Triage')",0.00202830996805455
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('ER Sepsis Triage', 'IV Liquid')",0.026116747313067047
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('IV Liquid', 'IV Antibiotics')",0.0068316490424745815
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('IV Antibiotics', 'Admission NC')",0.001524852613688674
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('ER Registration', 'ER Triage')",0.00040195472126444833
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('LacticAcid', 'Leucocytes')",0.0028607615581677237
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('CRP', 'Release A')",0.001324046799660599
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('Admission NC', 'Leucocytes')",0.0005405362101741645
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('Release A', 'Return ER')",0.00026226161991749853
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('Admission IC', 'LacticAcid')",0.005312282167020009
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('CRP', 'Release B')",0.019158796209939953
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('IV Antibiotics', 'Admission IC')",0.0036841740436348775
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('CRP', 'Release C')",0.01009057946886175
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('CRP', 'Release D')",0.08861477214801239
Sepsis Cases - Event Log,AggregateType.SUM,0.2,"('CRP', 'Release E')",0.581482044979003
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('Leucocytes', 'CRP')",0.00010830924343133025
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('ER Triage', 'ER Sepsis Triage')",0.0005114222566552202
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('ER Sepsis Triage', 'IV Liquid')",0.0062676723570751144
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('IV Liquid', 'IV Antibiotics')",0.0022688626896100626
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('IV Antibiotics', 'Admission NC')",0.00013705429258618342
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('ER Registration', 'ER Triage')",0.00027223860797149157
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('LacticAcid', 'Leucocytes')",0.0001929958350674738
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('CRP', 'Release A')",0.0004792125899005636
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('Admission NC', 'Leucocytes')",0.00023867859046626283
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('Release A', 'Return ER')",0.003414186555311726
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('Admission IC', 'LacticAcid')",0.017622414862146295
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('CRP', 'Release B')",0.10741564801527864
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('IV Antibiotics', 'Admission IC')",0.0009783527353922773
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('CRP', 'Release C')",0.07616396307298409
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('CRP', 'Release D')",0.06301868597004374
Sepsis Cases - Event Log,AggregateType.SUM,0.3,"('CRP', 'Release E')",0.1164048359351284
