dataset,aggregate_type,delta,edge,APE_freq
Hospital,AggregateType.AVG,0.05,"('aanname laboratoriumonderzoek', 'creatinine - spoed')",0.003343030544958362
Hospital,AggregateType.AVG,0.05,"('creatinine - spoed', 'ijzer')",2.106866653379951
Hospital,AggregateType.AVG,0.05,"('ijzer', 'natrium - vlamfotometrisch - spoed')",0.7827321364401445
Hospital,AggregateType.AVG,0.05,"('natrium - vlamfotometrisch - spoed', 'kalium vlamfotometrisch - spoed')",0.0037231457080471784
Hospital,AggregateType.AVG,0.05,"('kalium vlamfotometrisch - spoed', 'foliumzuur mbv radioisotopen')",2.6994598552299554
Hospital,AggregateType.AVG,0.05,"('foliumzuur mbv radioisotopen', 'vitamine b12 mbv chemieluminescentie')",0.014686832592340871
Hospital,AggregateType.AVG,0.05,"('vitamine b12 mbv chemieluminescentie', 'bloedgroep abo en rhesusfactor')",2.5348864037716363
Hospital,AggregateType.AVG,0.05,"('bloedgroep abo en rhesusfactor', 'rhesusfactor d - centrifugeermethode - e')",0.0005228740669347402
Hospital,AggregateType.AVG,0.05,"('rhesusfactor d - centrifugeermethode - e', 'differentiele telling automatisch')",0.006754759538351532
Hospital,AggregateType.AVG,0.05,"('differentiele telling automatisch', 'haemoglobine foto-electrisch - spoed')",0.0010546231787386911
Hospital,AggregateType.AVG,0.05,"('haemoglobine foto-electrisch - spoed', 'trombocyten tellen - spoed')",0.0007855851560975037
Hospital,AggregateType.AVG,0.05,"('trombocyten tellen - spoed', 'reticulocyten tellen mbv facscan')",1.8668491682304118
Hospital,AggregateType.AVG,0.05,"('reticulocyten tellen mbv facscan', 'cde fenotypering')",3.849484180673416
Hospital,AggregateType.AVG,0.05,"('cde fenotypering', 'bloedgroepantigenen andere dan abo-rhesu')",0.010872429828211847
Hospital,AggregateType.AVG,0.05,"('bloedgroepantigenen andere dan abo-rhesu', 'kruisproef volledig -drie methoden-')",0.3294832424276981
Hospital,AggregateType.AVG,0.05,"('kruisproef volledig -drie methoden-', 'kruisproef volledig -drie methoden-')",0.003982426122144083
Hospital,AggregateType.AVG,0.05,"('kruisproef volledig -drie methoden-', 'trombotest')",6.026454937792182
Hospital,AggregateType.AVG,0.05,"('trombotest', 'leucocyten tellen -electronisch- spoed')",0.3446632672520901
Hospital,AggregateType.AVG,0.05,"('leucocyten tellen -electronisch- spoed', 'crp c-reactief proteine - spoed')",0.4100057444013861
Hospital,AggregateType.AVG,0.05,"('crp c-reactief proteine - spoed', 'screening antistoffen erytrocyten')",1.8964958524516422
Hospital,AggregateType.AVG,0.05,"('screening antistoffen erytrocyten', 'transferrine mbv ics')",1.061090414672347
Hospital,AggregateType.AVG,0.05,"('transferrine mbv ics', 'ordertarief')",1.3457500162582003
Hospital,AggregateType.AVG,0.05,"('190205 klasse 3b        a205', '190101 bovenreg.toesl.  a101')",0.00027588891194772004
Hospital,AggregateType.AVG,0.05,"('190101 bovenreg.toesl.  a101', 'gefiltreerd erytrocytenconcentraat')",0.013212351433870213
Hospital,AggregateType.AVG,0.05,"('gefiltreerd erytrocytenconcentraat', 'gefiltreerd erytrocytenconcentraat')",0.013305446225204416
Hospital,AggregateType.AVG,0.05,"('gefiltreerd erytrocytenconcentraat', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.012259273927086837
Hospital,AggregateType.AVG,0.05,"('ligdagen - alle spec.beh.kinderg.-reval.', 'kruisproef volledig -drie methoden-')",0.11622029981746294
Hospital,AggregateType.AVG,0.05,"('kruisproef volledig -drie methoden-', 'echo nieren-urinewegen')",1.010085985868801
Hospital,AggregateType.AVG,0.05,"('echo nieren-urinewegen', 'interc.consult klinisch  anesthesie')",12.543696651044737
Hospital,AggregateType.AVG,0.05,"('interc.consult klinisch  anesthesie', '190205 klasse 3b        a205')",0.3597073657323666
Hospital,AggregateType.AVG,0.05,"('gefiltreerd erytrocytenconcentraat', 'aanname laboratoriumonderzoek')",0.2625635742346545
Hospital,AggregateType.AVG,0.05,"('aanname laboratoriumonderzoek', 'ureum - spoed')",0.032767205214002004
Hospital,AggregateType.AVG,0.05,"('ureum - spoed', 'creatinine - spoed')",0.036437409723353846
Hospital,AggregateType.AVG,0.05,"('creatinine - spoed', 'natrium - vlamfotometrisch - spoed')",0.014635020584642614
Hospital,AggregateType.AVG,0.05,"('kalium vlamfotometrisch - spoed', 'differentiele telling automatisch')",0.018106458915183657
Hospital,AggregateType.AVG,0.05,"('trombocyten tellen - spoed', 'trombotest')",14.671874675915939
Hospital,AggregateType.AVG,0.05,"('leucocyten tellen -electronisch- spoed', 'ordertarief')",0.005795004732863634
Hospital,AggregateType.AVG,0.05,"('ordertarief', 'vervolgconsult poliklinisch')",0.00032243903280745456
Hospital,AggregateType.AVG,0.05,"('bacteriologisch onderzoek met kweek -nie', 'leucocyten tellen -electronisch- spoed')",4.292190160617716
Hospital,AggregateType.AVG,0.05,"('crp c-reactief proteine - spoed', 'ordertarief')",0.1912278881070572
Hospital,AggregateType.AVG,0.05,"('ordertarief', 'ordertarief')",0.0005200845233958216
Hospital,AggregateType.AVG,0.05,"('190101 bovenreg.toesl.  a101', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.0023926939438209676
Hospital,AggregateType.AVG,0.05,"('190101 bovenreg.toesl.  a101', 'aanname laboratoriumonderzoek')",0.024279324554111234
Hospital,AggregateType.AVG,0.05,"('kalium vlamfotometrisch - spoed', 'sgpt alat kinetisch - spoed')",0.06549130511619189
Hospital,AggregateType.AVG,0.05,"('sgpt alat kinetisch - spoed', 'sgot asat kinetisch - spoed')",0.02795113482541061
Hospital,AggregateType.AVG,0.05,"('sgot asat kinetisch - spoed', 'differentiele telling automatisch')",0.047529715938403
Hospital,AggregateType.AVG,0.05,"('trombocyten tellen - spoed', 'international normalised ratio mbv tromb')",0.034235729077365766
Hospital,AggregateType.AVG,0.05,"('international normalised ratio mbv tromb', 'leucocyten tellen -electronisch- spoed')",0.019425668394566258
Hospital,AggregateType.AVG,0.05,"('ordertarief', 'dagverpleging - alle spec.beh.kind.-rev.')",0.035964344781629166
Hospital,AggregateType.AVG,0.05,"('dagverpleging - alle spec.beh.kind.-rev.', '190035 dagverpleging    a007')",0.019016497219485833
Hospital,AggregateType.AVG,0.05,"('190035 dagverpleging    a007', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.017184120976898667
Hospital,AggregateType.AVG,0.05,"('ureum - spoed', 'urinezuur met uricase u.v. spectrofotome')",0.015414970626998698
Hospital,AggregateType.AVG,0.05,"('urinezuur met uricase u.v. spectrofotome', 'creatinine - spoed')",0.06392751106158727
Hospital,AggregateType.AVG,0.05,"('sgpt alat kinetisch - spoed', 'melkzuur dehydrogenase - spoed')",0.08708973739124466
Hospital,AggregateType.AVG,0.05,"('melkzuur dehydrogenase - spoed', 'sgot asat kinetisch - spoed')",0.0170543140335445
Hospital,AggregateType.AVG,0.05,"('trombocyten tellen - spoed', 'leucocyten tellen -electronisch- spoed')",0.026172358763655448
Hospital,AggregateType.AVG,0.05,"('sediment - spoed', 'ureum - spoed')",0.7860134388699777
Hospital,AggregateType.AVG,0.05,"('sgot asat kinetisch - spoed', 'bacteriologisch onderzoek met kweek -nie')",0.04212062981754947
Hospital,AggregateType.AVG,0.05,"('resistentiebepalingen - 5 bepalingen', 'bloedgroep abo en rhesusfactor')",0.022684049665337495
Hospital,AggregateType.AVG,0.05,"('trombocyten tellen - spoed', 'kruisproef volledig -drie methoden-')",0.0012162326672244816
Hospital,AggregateType.AVG,0.05,"('kruisproef volledig -drie methoden-', 'hepatitis-b surface antigeen confirmatie')",0.08655883675371619
Hospital,AggregateType.AVG,0.05,"('hepatitis-b surface antigeen confirmatie', 'leucocyten tellen -electronisch- spoed')",0.08414140226333348
Hospital,AggregateType.AVG,0.05,"('leucocyten tellen -electronisch- spoed', 'urine onderzoek - kwalitatief')",0.07347911297773119
Hospital,AggregateType.AVG,0.05,"('urine onderzoek - kwalitatief', 'screening antistoffen erytrocyten')",0.012493998357196112
Hospital,AggregateType.AVG,0.05,"('screening antistoffen erytrocyten', 'ordertarief')",0.00037323865575168333
Hospital,AggregateType.AVG,0.05,"('ordertarief', 'echo abdomen')",2.9595486075092823
Hospital,AggregateType.AVG,0.05,"('echo abdomen', '190021 klinische opname a002')",3.0966629317621654
Hospital,AggregateType.AVG,0.05,"('aanname laboratoriumonderzoek', 'sediment')",0.0011645413444218895
Hospital,AggregateType.AVG,0.05,"('sediment', 'bacteriologisch onderzoek met kweek -nie')",0.05550229437276268
Hospital,AggregateType.AVG,0.05,"('gefiltreerd erytrocytenconcentraat', 'klinische kaart - inwendige geneeskunde')",5.363601191192397
Hospital,AggregateType.AVG,0.05,"('klinische kaart - inwendige geneeskunde', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.3325827034029364
Hospital,AggregateType.AVG,0.05,"('190101 bovenreg.toesl.  a101', 'inwend.geneesk.   aanv.kaart kosten-out')",0.5657388268766557
Hospital,AggregateType.AVG,0.05,"('inwend.geneesk.   aanv.kaart kosten-out', 'ligdagen - alle spec.beh.kinderg.-reval.')",1.4319605059857121
Hospital,AggregateType.AVG,0.05,"('aanname laboratoriumonderzoek', 'hemoglobine foto-elektrisch')",0.0051573348815558695
Hospital,AggregateType.AVG,0.05,"('kalium potentiometrisch', 'differentiele telling automatisch')",0.005690333861002599
Hospital,AggregateType.AVG,0.05,"('190101 bovenreg.toesl.  a101', 'vervolgconsult poliklinisch')",0.031616277166828334
Hospital,AggregateType.AVG,0.05,"('vervolgconsult poliklinisch', 'klinische kaart - inwendige geneeskunde')",0.05694425072030565
Hospital,AggregateType.AVG,0.05,"('klinische kaart - inwendige geneeskunde', 'dagverpleging - alle spec.beh.kind.-rev.')",0.7703924000278164
Hospital,AggregateType.AVG,0.05,"('190035 dagverpleging    a007', 'aanname laboratoriumonderzoek')",0.0354994791890103
Hospital,AggregateType.AVG,0.05,"('vervolgconsult poliklinisch', 'aanname laboratoriumonderzoek')",0.00776273272387871
Hospital,AggregateType.AVG,0.05,"('trombocyten tellen - spoed', 'squamous cell carcinoma mbv eia')",0.09697054768086244
Hospital,AggregateType.AVG,0.05,"('squamous cell carcinoma mbv eia', 'leucocyten tellen -electronisch- spoed')",0.020211146286756333
Hospital,AggregateType.AVG,0.05,"('ordertarief', 'ct abdomen')",0.014940289556648612
Hospital,AggregateType.AVG,0.05,"('ct abdomen', 'vervolgconsult poliklinisch')",0.011990999106260936
Hospital,AggregateType.AVG,0.05,"('vervolgconsult poliklinisch', 'verlosk.-gynaec. korte kaart kosten-out')",1.2266600109232302
Hospital,AggregateType.AVG,0.05,"('verlosk.-gynaec. korte kaart kosten-out', '1e consult poliklinisch')",0.23597804169202558
Hospital,AggregateType.AVG,0.05,"('inwend.geneesk.  korte kaart kosten-out', 'vervolgconsult poliklinisch')",2.504714287520386
Hospital,AggregateType.AVG,0.05,"('vervolgconsult poliklinisch', 'vervolgconsult poliklinisch')",0.0036405842407370697
Hospital,AggregateType.AVG,0.05,"('vervolgconsult poliklinisch', 'inwend.geneesk.   aanv.kaart kosten-out')",0.6785881153515311
Hospital,AggregateType.AVG,0.05,"('inwend.geneesk.   aanv.kaart kosten-out', 'vervolgconsult poliklinisch')",0.20529794536501433
Hospital,AggregateType.AVG,0.05,"('administratief tarief       - eerste pol', 'aanname laboratoriumonderzoek')",0.027348494949336156
Hospital,AggregateType.AVG,0.05,"('aanname laboratoriumonderzoek', 'squamous cell carcinoma mbv eia')",0.04604820143685728
Hospital,AggregateType.AVG,0.05,"('squamous cell carcinoma mbv eia', 'ca-125 mbv meia')",0.14982170672521827
Hospital,AggregateType.AVG,0.05,"('ca-125 mbv meia', 'ordertarief')",6.785696845744915e-05
Hospital,AggregateType.AVG,0.05,"('vervolgconsult poliklinisch', 'ct abdomen')",0.0012397122255440826
Hospital,AggregateType.AVG,0.05,"('ct abdomen', 'telefonisch consult')",0.06871439073607984
Hospital,AggregateType.AVG,0.05,"('telefonisch consult', 'vervolgconsult poliklinisch')",0.014031845735971766
Hospital,AggregateType.AVG,0.05,"('administratief tarief       - eerste pol', 'patient niet verschenen radiologie')",0.4936352009610765
Hospital,AggregateType.AVG,0.05,"('patient niet verschenen radiologie', 'telefonisch consult')",4.980731038309556
Hospital,AggregateType.AVG,0.05,"('inwend.geneesk.  korte kaart kosten-out', 'aanname laboratoriumonderzoek')",0.17730764450695022
Hospital,AggregateType.AVG,0.05,"('aanname laboratoriumonderzoek', 'urine onderzoek - kwalitatief')",0.30694928047101333
Hospital,AggregateType.AVG,0.05,"('vervolgconsult poliklinisch', 'homocystine chromatografisch')",1.7138748847264882
Hospital,AggregateType.AVG,0.05,"('homocystine chromatografisch', 'vervolgconsult poliklinisch')",25.558654490180153
Hospital,AggregateType.AVG,0.05,"('administratief tarief       - eerste pol', 'telefonisch consult')",0.025763103125321096
Hospital,AggregateType.AVG,0.05,"('verlosk.-gynaec. korte kaart kosten-out', 'cytologisch onderzoek - ectocervix -')",2.001811605737989
Hospital,AggregateType.AVG,0.05,"('cytologisch onderzoek - ectocervix -', 'aanname laboratoriumonderzoek')",0.0735553087335894
Hospital,AggregateType.AVG,0.05,"('aanname laboratoriumonderzoek', 'bilirubine -geconjugeerd')",0.033043642534059274
Hospital,AggregateType.AVG,0.05,"('bilirubine -geconjugeerd', 'bilirubine - totaal')",0.009686679552712033
Hospital,AggregateType.AVG,0.05,"('bilirubine - totaal', 'glucose')",0.003739886337858237
Hospital,AggregateType.AVG,0.05,"('glucose', 'ureum')",0.008782598298494941
Hospital,AggregateType.AVG,0.05,"('creatinine', 'alkalische fosfatase -kinetisch-')",0.0008434591602886524
Hospital,AggregateType.AVG,0.05,"('alkalische fosfatase -kinetisch-', 'natrium vlamfotometrisch')",0.0010361895032680096
Hospital,AggregateType.AVG,0.05,"('melkzuurdehydrogenase -ldh- kinetisch', 'bloedgroep abo en rhesusfactor')",0.002576371590136159
Hospital,AggregateType.AVG,0.05,"('rhesusfactor d - centrifugeermethode - e', 'leukocyten tellen elektronisch')",0.013648055286955394
Hospital,AggregateType.AVG,0.05,"('trombocyten tellen - elektronisch', 'gammaglutamyltranspeptidase')",0.007105777537239634
Hospital,AggregateType.AVG,0.05,"('gammaglutamyltranspeptidase', 'cea - tumormarker mbv meia')",0.01611733992082867
Hospital,AggregateType.AVG,0.05,"('cea - tumormarker mbv meia', 'calcium')",0.035113238927788504
Hospital,AggregateType.AVG,0.05,"('calcium', 'albumine')",0.01114330479813859
Hospital,AggregateType.AVG,0.05,"('albumine', 'screening antistoffen erytrocyten')",0.0119055243354629
Hospital,AggregateType.AVG,0.05,"('screening antistoffen erytrocyten', 'ca-125 mbv meia')",0.017645349375226854
Hospital,AggregateType.AVG,0.05,"('ordertarief', 'thorax')",0.00422272383424682
Hospital,AggregateType.AVG,0.05,"('thorax', '1e consult poliklinisch')",0.01131402375249033
Hospital,AggregateType.AVG,0.05,"('administratief tarief       - eerste pol', 'ct abdomen')",0.053219591755285144
Hospital,AggregateType.AVG,0.05,"('ct abdomen', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.22984269280752745
Hospital,AggregateType.AVG,0.05,"('hemoglobine foto-elektrisch', 'bloedgroep abo en rhesusfactor')",0.005887814636541666
Hospital,AggregateType.AVG,0.05,"('rhesusfactor d - centrifugeermethode - e', 'cde fenotypering')",0.08054869092604475
Hospital,AggregateType.AVG,0.05,"('bloedgroepantigenen andere dan abo-rhesu', 'screening antistoffen erytrocyten')",0.13031572274249378
Hospital,AggregateType.AVG,0.05,"('190021 klinische opname a002', '190204 klasse 3a        a204')",0.01830727940204781
Hospital,AggregateType.AVG,0.05,"('190204 klasse 3a        a204', '190101 bovenreg.toesl.  a101')",0.05158510288893168
Hospital,AggregateType.AVG,0.05,"('ligdagen - alle spec.beh.kinderg.-reval.', 'buik        - stag.lap-tumorred.-omentec')",0.5293822831951988
Hospital,AggregateType.AVG,0.05,"('buik        - stag.lap-tumorred.-omentec', 'immunopathologisch onderzoek')",0.006950675290641417
Hospital,AggregateType.AVG,0.05,"('immunopathologisch onderzoek', 'cytologisch onderzoek - ascites -')",0.06423931604854145
Hospital,AggregateType.AVG,0.05,"('cytologisch onderzoek - ascites -', 'histologisch onderzoek - grote resectiep')",0.031213050048125333
Hospital,AggregateType.AVG,0.05,"('histologisch onderzoek - grote resectiep', 'aanname laboratoriumonderzoek')",0.022940007147619273
Hospital,AggregateType.AVG,0.05,"('aanname laboratoriumonderzoek', 'glucose - spoed')",0.018284694591331165
Hospital,AggregateType.AVG,0.05,"('glucose - spoed', 'calcium - spoed')",0.2518607468949194
Hospital,AggregateType.AVG,0.05,"('calcium - spoed', 'natrium - vlamfotometrisch - spoed')",0.09243033845048299
Hospital,AggregateType.AVG,0.05,"('kalium vlamfotometrisch - spoed', 'haemoglobine foto-electrisch - spoed')",0.1294307124806961
Hospital,AggregateType.AVG,0.05,"('haemoglobine foto-electrisch - spoed', 'kruisproef volledig -drie methoden-')",0.17260868320993747
Hospital,AggregateType.AVG,0.05,"('kruisproef volledig -drie methoden-', 'melkzuur enzymatisch - spoed')",0.1564906585770108
Hospital,AggregateType.AVG,0.05,"('melkzuur enzymatisch - spoed', 'o2-saturatie')",0.014601645988271468
Hospital,AggregateType.AVG,0.05,"('o2-saturatie', 'ordertarief')",0.008548768447817871
Hospital,AggregateType.AVG,0.05,"('ordertarief', '190204 klasse 3a        a204')",0.015676119061031956
Hospital,AggregateType.AVG,0.05,"('ligdagen - alle spec.beh.kinderg.-reval.', '190204 klasse 3a        a204')",0.024881041905850453
Hospital,AggregateType.AVG,0.05,"('aanname laboratoriumonderzoek', 'haemoglobine foto-electrisch - spoed')",0.006082819844761503
Hospital,AggregateType.AVG,0.05,"('haemoglobine foto-electrisch - spoed', 'ordertarief')",0.09201546577351857
Hospital,AggregateType.AVG,0.05,"('ligdagen - alle spec.beh.kinderg.-reval.', 'ct thorax')",0.43355316065847005
Hospital,AggregateType.AVG,0.05,"('ct thorax', '190204 klasse 3a        a204')",0.8071156053698867
Hospital,AggregateType.AVG,0.05,"('sediment - spoed', 'urine onderzoek - kwalitatief')",0.20995371295333937
Hospital,AggregateType.AVG,0.05,"('190101 bovenreg.toesl.  a101', 'verlosk.-gynaec.  aanv.kaart kosten-out')",0.03137831304416757
Hospital,AggregateType.AVG,0.05,"('verlosk.-gynaec.  aanv.kaart kosten-out', 'aanname laboratoriumonderzoek')",0.7264555018469617
Hospital,AggregateType.AVG,0.05,"('vervolgconsult poliklinisch', 'telefonisch consult')",0.009868863040470561
Hospital,AggregateType.AVG,0.05,"('telefonisch consult', 'aanname laboratoriumonderzoek')",0.03907246264241568
Hospital,AggregateType.AVG,0.05,"('hemoglobine foto-elektrisch', 'hematocriet mbv centrifuge')",0.1574135970133723
Hospital,AggregateType.AVG,0.05,"('hematocriet mbv centrifuge', 'leukocyten tellen elektronisch')",0.013415526869185712
Hospital,AggregateType.AVG,0.05,"('leukocyten tellen elektronisch', 'ordertarief')",0.020108592729600618
Hospital,AggregateType.AVG,0.05,"('bacteriologisch onderzoek met kweek -nie', 'hepatitis-b surface antigeen confirmatie')",0.0982496307884728
Hospital,AggregateType.AVG,0.05,"('ordertarief', 'telefonisch consult')",0.03079795388653369
Hospital,AggregateType.AVG,0.05,"('bilirubine - totaal', 'ureum')",0.08457670674284574
Hospital,AggregateType.AVG,0.05,"('kalium potentiometrisch', 'totaal eiwit')",0.045766248092755805
Hospital,AggregateType.AVG,0.05,"('totaal eiwit', 'sgot - asat kinetisch')",0.0010725012046885732
Hospital,AggregateType.AVG,0.05,"('melkzuurdehydrogenase -ldh- kinetisch', 'leukocyten tellen elektronisch')",0.023006634119234426
Hospital,AggregateType.AVG,0.05,"('leukocyten tellen elektronisch', 'crp c-reactief proteine')",0.011761493120451811
Hospital,AggregateType.AVG,0.05,"('crp c-reactief proteine', 'ca-125 mbv meia')",1.4514147751406992
Hospital,AggregateType.AVG,0.05,"('hemoglobine foto-elektrisch', 'leukocyten tellen elektronisch')",0.02205203683806175
Hospital,AggregateType.AVG,0.05,"('trombocyten tellen - elektronisch', 'ca-125 mbv meia')",0.023597952084256735
Hospital,AggregateType.AVG,0.05,"('aanname laboratoriumonderzoek', 'ca-125 mbv meia')",0.014469480835890202
Hospital,AggregateType.AVG,0.05,"('ligdagen - alle spec.beh.kinderg.-reval.', 'vulva       - rad.vulvectomie - opp.en d')",0.46817743821031527
Hospital,AggregateType.AVG,0.05,"('vulva       - rad.vulvectomie - opp.en d', 'histologisch onderzoek - grote resectiep')",0.053405488724793525
Hospital,AggregateType.AVG,0.05,"('histologisch onderzoek - grote resectiep', '190205 klasse 3b        a205')",0.263941238425653
Hospital,AggregateType.AVG,0.05,"('sediment', 'microscopisch onderzoek - gekleurd en on')",0.2651955207059742
Hospital,AggregateType.AVG,0.05,"('microscopisch onderzoek - gekleurd en on', 'bacteriologisch onderzoek met kweek -nie')",0.0035568582803090225
