dataset,aggregate_type,delta,edge,APE_time
Hospital,AggregateType.AVG,0.01,"('190205 klasse 3b        a205', '190101 bovenreg.toesl.  a101')",0.0
Hospital,AggregateType.AVG,0.01,"('190101 bovenreg.toesl.  a101', 'gefiltreerd erytrocytenconcentraat')",0.0
Hospital,AggregateType.AVG,0.01,"('gefiltreerd erytrocytenconcentraat', 'gefiltreerd erytrocytenconcentraat')",0.004431827205233325
Hospital,AggregateType.AVG,0.01,"('gefiltreerd erytrocytenconcentraat', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.02298905391833949
Hospital,AggregateType.AVG,0.01,"('ligdagen - alle spec.beh.kinderg.-reval.', 'kruisproef volledig -drie methoden-')",0.0
Hospital,AggregateType.AVG,0.01,"('kruisproef volledig -drie methoden-', 'echo nieren-urinewegen')",0.0
Hospital,AggregateType.AVG,0.01,"('echo nieren-urinewegen', 'interc.consult klinisch  anesthesie')",0.0
Hospital,AggregateType.AVG,0.01,"('interc.consult klinisch  anesthesie', '190205 klasse 3b        a205')",0.0
Hospital,AggregateType.AVG,0.01,"('gefiltreerd erytrocytenconcentraat', 'aanname laboratoriumonderzoek')",0.00027365424063637565
Hospital,AggregateType.AVG,0.01,"('aanname laboratoriumonderzoek', 'ureum - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('ureum - spoed', 'creatinine - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('creatinine - spoed', 'natrium - vlamfotometrisch - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('kalium vlamfotometrisch - spoed', 'differentiele telling automatisch')",0.0
Hospital,AggregateType.AVG,0.01,"('trombocyten tellen - spoed', 'trombotest')",0.0
Hospital,AggregateType.AVG,0.01,"('leucocyten tellen -electronisch- spoed', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.01,"('ordertarief', 'vervolgconsult poliklinisch')",0.05826272609876378
Hospital,AggregateType.AVG,0.01,"('bacteriologisch onderzoek met kweek -nie', 'leucocyten tellen -electronisch- spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('crp c-reactief proteine - spoed', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.01,"('ordertarief', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.01,"('190101 bovenreg.toesl.  a101', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.04745395472890842
Hospital,AggregateType.AVG,0.01,"('190101 bovenreg.toesl.  a101', 'aanname laboratoriumonderzoek')",0.06702380465862627
Hospital,AggregateType.AVG,0.01,"('kalium vlamfotometrisch - spoed', 'sgpt alat kinetisch - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('sgpt alat kinetisch - spoed', 'sgot asat kinetisch - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('sgot asat kinetisch - spoed', 'differentiele telling automatisch')",0.0
Hospital,AggregateType.AVG,0.01,"('trombocyten tellen - spoed', 'international normalised ratio mbv tromb')",0.0
Hospital,AggregateType.AVG,0.01,"('international normalised ratio mbv tromb', 'leucocyten tellen -electronisch- spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('ordertarief', 'dagverpleging - alle spec.beh.kind.-rev.')",0.015058945759156433
Hospital,AggregateType.AVG,0.01,"('dagverpleging - alle spec.beh.kind.-rev.', '190035 dagverpleging    a007')",0.0
Hospital,AggregateType.AVG,0.01,"('190035 dagverpleging    a007', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.03145370015493613
Hospital,AggregateType.AVG,0.01,"('ureum - spoed', 'urinezuur met uricase u.v. spectrofotome')",0.0
Hospital,AggregateType.AVG,0.01,"('urinezuur met uricase u.v. spectrofotome', 'creatinine - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('sgpt alat kinetisch - spoed', 'melkzuur dehydrogenase - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('melkzuur dehydrogenase - spoed', 'sgot asat kinetisch - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('trombocyten tellen - spoed', 'leucocyten tellen -electronisch- spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('sediment - spoed', 'ureum - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('sgot asat kinetisch - spoed', 'bacteriologisch onderzoek met kweek -nie')",0.0
Hospital,AggregateType.AVG,0.01,"('resistentiebepalingen - 5 bepalingen', 'bloedgroep abo en rhesusfactor')",0.0
Hospital,AggregateType.AVG,0.01,"('trombocyten tellen - spoed', 'kruisproef volledig -drie methoden-')",0.0
Hospital,AggregateType.AVG,0.01,"('kruisproef volledig -drie methoden-', 'hepatitis-b surface antigeen confirmatie')",0.0
Hospital,AggregateType.AVG,0.01,"('hepatitis-b surface antigeen confirmatie', 'leucocyten tellen -electronisch- spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('leucocyten tellen -electronisch- spoed', 'urine onderzoek - kwalitatief')",0.0
Hospital,AggregateType.AVG,0.01,"('urine onderzoek - kwalitatief', 'screening antistoffen erytrocyten')",0.0
Hospital,AggregateType.AVG,0.01,"('screening antistoffen erytrocyten', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.01,"('ordertarief', 'echo abdomen')",0.0
Hospital,AggregateType.AVG,0.01,"('echo abdomen', '190021 klinische opname a002')",0.0
Hospital,AggregateType.AVG,0.01,"('aanname laboratoriumonderzoek', 'sediment')",0.0
Hospital,AggregateType.AVG,0.01,"('sediment', 'bacteriologisch onderzoek met kweek -nie')",0.0
Hospital,AggregateType.AVG,0.01,"('gefiltreerd erytrocytenconcentraat', 'klinische kaart - inwendige geneeskunde')",0.0
Hospital,AggregateType.AVG,0.01,"('klinische kaart - inwendige geneeskunde', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.0
Hospital,AggregateType.AVG,0.01,"('190101 bovenreg.toesl.  a101', 'inwend.geneesk.   aanv.kaart kosten-out')",0.01414044947072934
Hospital,AggregateType.AVG,0.01,"('inwend.geneesk.   aanv.kaart kosten-out', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.01365367185124315
Hospital,AggregateType.AVG,0.01,"('aanname laboratoriumonderzoek', 'hemoglobine foto-elektrisch')",0.0
Hospital,AggregateType.AVG,0.01,"('kalium potentiometrisch', 'differentiele telling automatisch')",0.0
Hospital,AggregateType.AVG,0.01,"('190101 bovenreg.toesl.  a101', 'vervolgconsult poliklinisch')",0.005617400271916323
Hospital,AggregateType.AVG,0.01,"('vervolgconsult poliklinisch', 'klinische kaart - inwendige geneeskunde')",0.006170586018872671
Hospital,AggregateType.AVG,0.01,"('klinische kaart - inwendige geneeskunde', 'dagverpleging - alle spec.beh.kind.-rev.')",0.0
Hospital,AggregateType.AVG,0.01,"('190035 dagverpleging    a007', 'aanname laboratoriumonderzoek')",0.004804164638139397
Hospital,AggregateType.AVG,0.01,"('vervolgconsult poliklinisch', 'aanname laboratoriumonderzoek')",0.000573841404342142
Hospital,AggregateType.AVG,0.01,"('trombocyten tellen - spoed', 'squamous cell carcinoma mbv eia')",0.0
Hospital,AggregateType.AVG,0.01,"('squamous cell carcinoma mbv eia', 'leucocyten tellen -electronisch- spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('ordertarief', 'ct abdomen')",0.04034796939079019
Hospital,AggregateType.AVG,0.01,"('ct abdomen', 'vervolgconsult poliklinisch')",0.0003791347109558268
Hospital,AggregateType.AVG,0.01,"('vervolgconsult poliklinisch', 'verlosk.-gynaec. korte kaart kosten-out')",0.01533960142510667
Hospital,AggregateType.AVG,0.01,"('verlosk.-gynaec. korte kaart kosten-out', '1e consult poliklinisch')",0.0
Hospital,AggregateType.AVG,0.01,"('inwend.geneesk.  korte kaart kosten-out', 'vervolgconsult poliklinisch')",0.0
Hospital,AggregateType.AVG,0.01,"('vervolgconsult poliklinisch', 'vervolgconsult poliklinisch')",0.030391424206077988
Hospital,AggregateType.AVG,0.01,"('vervolgconsult poliklinisch', 'inwend.geneesk.   aanv.kaart kosten-out')",0.013348140129937163
Hospital,AggregateType.AVG,0.01,"('inwend.geneesk.   aanv.kaart kosten-out', 'vervolgconsult poliklinisch')",0.015030630552556299
Hospital,AggregateType.AVG,0.01,"('administratief tarief       - eerste pol', 'aanname laboratoriumonderzoek')",0.012514839860113411
Hospital,AggregateType.AVG,0.01,"('aanname laboratoriumonderzoek', 'squamous cell carcinoma mbv eia')",0.0
Hospital,AggregateType.AVG,0.01,"('squamous cell carcinoma mbv eia', 'ca-125 mbv meia')",0.0
Hospital,AggregateType.AVG,0.01,"('ca-125 mbv meia', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.01,"('vervolgconsult poliklinisch', 'ct abdomen')",0.10647975464187717
Hospital,AggregateType.AVG,0.01,"('ct abdomen', 'telefonisch consult')",0.00727874102385692
Hospital,AggregateType.AVG,0.01,"('telefonisch consult', 'vervolgconsult poliklinisch')",0.04573317818868797
Hospital,AggregateType.AVG,0.01,"('administratief tarief       - eerste pol', 'patient niet verschenen radiologie')",0.0008200329666420145
Hospital,AggregateType.AVG,0.01,"('patient niet verschenen radiologie', 'telefonisch consult')",0.0
Hospital,AggregateType.AVG,0.01,"('inwend.geneesk.  korte kaart kosten-out', 'aanname laboratoriumonderzoek')",0.0
Hospital,AggregateType.AVG,0.01,"('aanname laboratoriumonderzoek', 'urine onderzoek - kwalitatief')",0.0
Hospital,AggregateType.AVG,0.01,"('vervolgconsult poliklinisch', 'homocystine chromatografisch')",0.0
Hospital,AggregateType.AVG,0.01,"('homocystine chromatografisch', 'vervolgconsult poliklinisch')",0.0
Hospital,AggregateType.AVG,0.01,"('administratief tarief       - eerste pol', 'telefonisch consult')",0.06373461932482131
Hospital,AggregateType.AVG,0.01,"('verlosk.-gynaec. korte kaart kosten-out', 'cytologisch onderzoek - ectocervix -')",0.0
Hospital,AggregateType.AVG,0.01,"('cytologisch onderzoek - ectocervix -', 'aanname laboratoriumonderzoek')",0.0
Hospital,AggregateType.AVG,0.01,"('aanname laboratoriumonderzoek', 'bilirubine -geconjugeerd')",0.0
Hospital,AggregateType.AVG,0.01,"('bilirubine -geconjugeerd', 'bilirubine - totaal')",0.0
Hospital,AggregateType.AVG,0.01,"('bilirubine - totaal', 'glucose')",0.0
Hospital,AggregateType.AVG,0.01,"('glucose', 'ureum')",0.0
Hospital,AggregateType.AVG,0.01,"('creatinine', 'alkalische fosfatase -kinetisch-')",0.0
Hospital,AggregateType.AVG,0.01,"('alkalische fosfatase -kinetisch-', 'natrium vlamfotometrisch')",0.0
Hospital,AggregateType.AVG,0.01,"('melkzuurdehydrogenase -ldh- kinetisch', 'bloedgroep abo en rhesusfactor')",0.0
Hospital,AggregateType.AVG,0.01,"('rhesusfactor d - centrifugeermethode - e', 'leukocyten tellen elektronisch')",0.0
Hospital,AggregateType.AVG,0.01,"('trombocyten tellen - elektronisch', 'gammaglutamyltranspeptidase')",0.0
Hospital,AggregateType.AVG,0.01,"('gammaglutamyltranspeptidase', 'cea - tumormarker mbv meia')",0.0
Hospital,AggregateType.AVG,0.01,"('cea - tumormarker mbv meia', 'calcium')",0.0
Hospital,AggregateType.AVG,0.01,"('calcium', 'albumine')",0.0
Hospital,AggregateType.AVG,0.01,"('albumine', 'screening antistoffen erytrocyten')",0.0
Hospital,AggregateType.AVG,0.01,"('screening antistoffen erytrocyten', 'ca-125 mbv meia')",0.0
Hospital,AggregateType.AVG,0.01,"('ordertarief', 'thorax')",0.004486652995935514
Hospital,AggregateType.AVG,0.01,"('thorax', '1e consult poliklinisch')",0.0
Hospital,AggregateType.AVG,0.01,"('administratief tarief       - eerste pol', 'ct abdomen')",0.0028494327621129073
Hospital,AggregateType.AVG,0.01,"('ct abdomen', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.0033437383344602383
Hospital,AggregateType.AVG,0.01,"('hemoglobine foto-elektrisch', 'bloedgroep abo en rhesusfactor')",0.0
Hospital,AggregateType.AVG,0.01,"('rhesusfactor d - centrifugeermethode - e', 'cde fenotypering')",0.0
Hospital,AggregateType.AVG,0.01,"('bloedgroepantigenen andere dan abo-rhesu', 'screening antistoffen erytrocyten')",0.0
Hospital,AggregateType.AVG,0.01,"('190021 klinische opname a002', '190204 klasse 3a        a204')",0.0
Hospital,AggregateType.AVG,0.01,"('190204 klasse 3a        a204', '190101 bovenreg.toesl.  a101')",0.0
Hospital,AggregateType.AVG,0.01,"('ligdagen - alle spec.beh.kinderg.-reval.', 'buik        - stag.lap-tumorred.-omentec')",0.0
Hospital,AggregateType.AVG,0.01,"('buik        - stag.lap-tumorred.-omentec', 'immunopathologisch onderzoek')",0.0
Hospital,AggregateType.AVG,0.01,"('immunopathologisch onderzoek', 'cytologisch onderzoek - ascites -')",0.0
Hospital,AggregateType.AVG,0.01,"('cytologisch onderzoek - ascites -', 'histologisch onderzoek - grote resectiep')",0.0
Hospital,AggregateType.AVG,0.01,"('histologisch onderzoek - grote resectiep', 'aanname laboratoriumonderzoek')",0.0
Hospital,AggregateType.AVG,0.01,"('aanname laboratoriumonderzoek', 'glucose - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('glucose - spoed', 'calcium - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('calcium - spoed', 'natrium - vlamfotometrisch - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('kalium vlamfotometrisch - spoed', 'haemoglobine foto-electrisch - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('haemoglobine foto-electrisch - spoed', 'kruisproef volledig -drie methoden-')",0.0
Hospital,AggregateType.AVG,0.01,"('kruisproef volledig -drie methoden-', 'melkzuur enzymatisch - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('melkzuur enzymatisch - spoed', 'o2-saturatie')",0.0
Hospital,AggregateType.AVG,0.01,"('o2-saturatie', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.01,"('ordertarief', '190204 klasse 3a        a204')",0.0
Hospital,AggregateType.AVG,0.01,"('ligdagen - alle spec.beh.kinderg.-reval.', '190204 klasse 3a        a204')",0.0
Hospital,AggregateType.AVG,0.01,"('aanname laboratoriumonderzoek', 'haemoglobine foto-electrisch - spoed')",0.0
Hospital,AggregateType.AVG,0.01,"('haemoglobine foto-electrisch - spoed', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.01,"('ligdagen - alle spec.beh.kinderg.-reval.', 'ct thorax')",0.0
Hospital,AggregateType.AVG,0.01,"('ct thorax', '190204 klasse 3a        a204')",0.0
Hospital,AggregateType.AVG,0.01,"('sediment - spoed', 'urine onderzoek - kwalitatief')",0.0
Hospital,AggregateType.AVG,0.01,"('190101 bovenreg.toesl.  a101', 'verlosk.-gynaec.  aanv.kaart kosten-out')",0.009706433928099585
Hospital,AggregateType.AVG,0.01,"('verlosk.-gynaec.  aanv.kaart kosten-out', 'aanname laboratoriumonderzoek')",0.00016663912357842606
Hospital,AggregateType.AVG,0.01,"('vervolgconsult poliklinisch', 'telefonisch consult')",0.03159345520060469
Hospital,AggregateType.AVG,0.01,"('telefonisch consult', 'aanname laboratoriumonderzoek')",0.07709336342220405
Hospital,AggregateType.AVG,0.01,"('hemoglobine foto-elektrisch', 'hematocriet mbv centrifuge')",0.0
Hospital,AggregateType.AVG,0.01,"('hematocriet mbv centrifuge', 'leukocyten tellen elektronisch')",0.0
Hospital,AggregateType.AVG,0.01,"('leukocyten tellen elektronisch', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.01,"('bacteriologisch onderzoek met kweek -nie', 'hepatitis-b surface antigeen confirmatie')",0.0
Hospital,AggregateType.AVG,0.01,"('ordertarief', 'telefonisch consult')",0.07847441255437212
Hospital,AggregateType.AVG,0.01,"('bilirubine - totaal', 'ureum')",0.0
Hospital,AggregateType.AVG,0.01,"('kalium potentiometrisch', 'totaal eiwit')",0.0
Hospital,AggregateType.AVG,0.01,"('totaal eiwit', 'sgot - asat kinetisch')",0.0
Hospital,AggregateType.AVG,0.01,"('melkzuurdehydrogenase -ldh- kinetisch', 'leukocyten tellen elektronisch')",0.0
Hospital,AggregateType.AVG,0.01,"('leukocyten tellen elektronisch', 'crp c-reactief proteine')",0.0
Hospital,AggregateType.AVG,0.01,"('crp c-reactief proteine', 'ca-125 mbv meia')",0.0
Hospital,AggregateType.AVG,0.01,"('hemoglobine foto-elektrisch', 'leukocyten tellen elektronisch')",0.0
Hospital,AggregateType.AVG,0.01,"('trombocyten tellen - elektronisch', 'ca-125 mbv meia')",0.0
Hospital,AggregateType.AVG,0.01,"('aanname laboratoriumonderzoek', 'ca-125 mbv meia')",0.0
Hospital,AggregateType.AVG,0.01,"('ligdagen - alle spec.beh.kinderg.-reval.', 'vulva       - rad.vulvectomie - opp.en d')",0.0
Hospital,AggregateType.AVG,0.01,"('vulva       - rad.vulvectomie - opp.en d', 'histologisch onderzoek - grote resectiep')",0.0
Hospital,AggregateType.AVG,0.01,"('histologisch onderzoek - grote resectiep', '190205 klasse 3b        a205')",0.0
Hospital,AggregateType.AVG,0.01,"('sediment', 'microscopisch onderzoek - gekleurd en on')",0.0
Hospital,AggregateType.AVG,0.01,"('microscopisch onderzoek - gekleurd en on', 'bacteriologisch onderzoek met kweek -nie')",0.0
Hospital,AggregateType.AVG,0.01,"('bacteriologisch onderzoek met kweek -nie', 'urine onderzoek - kwalitatief')",0.0
Hospital,AggregateType.AVG,0.01,"('190205 klasse 3b        a205', 'vervolgconsult poliklinisch')",0.04586974366828728
Hospital,AggregateType.AVG,0.01,"('telefonisch consult', 'telefonisch consult')",0.18547519158595777
Hospital,AggregateType.AVG,0.01,"('verlosk.-gynaec. korte kaart kosten-out', 'coupe ter inzage')",0.0
Hospital,AggregateType.AVG,0.01,"('coupe ter inzage', 'aanname laboratoriumonderzoek')",0.017710865086636395
Hospital,AggregateType.AVG,0.01,"('cea - tumormarker mbv meia', 'squamous cell carcinoma mbv eia')",0.0
Hospital,AggregateType.AVG,0.01,"('squamous cell carcinoma mbv eia', 'calcium')",0.0
Hospital,AggregateType.AVG,0.01,"('administratief tarief       - eerste pol', 'mri bekken')",0.006004291656811866
Hospital,AggregateType.AVG,0.01,"('mri bekken', 'vervolgconsult poliklinisch')",0.007092612524311529
Hospital,AggregateType.AVG,0.01,"('telefonisch consult', 'skelet - scintigrafie totale lichaam')",0.0
Hospital,AggregateType.AVG,0.01,"('verlosk.-gynaec. korte kaart kosten-out', 'histologisch onderzoek - biopten nno')",0.0
Hospital,AggregateType.AVG,0.01,"('histologisch onderzoek - biopten nno', 'aanname laboratoriumonderzoek')",0.046119030132915545
Hospital,AggregateType.AVG,0.01,"('ordertarief', '1e consult poliklinisch')",0.023242608858241077
Hospital,AggregateType.AVG,0.01,"('mri bekken', 'immunopathologisch onderzoek')",0.0
Hospital,AggregateType.AVG,0.01,"('immunopathologisch onderzoek', 'coupe ter inzage')",0.0
Hospital,AggregateType.AVG,0.01,"('coupe ter inzage', 'cito histologisch onderzoek')",0.0
Hospital,AggregateType.AVG,0.01,"('cito histologisch onderzoek', 'aanname laboratoriumonderzoek')",0.017714052422743678
